ECU0: LK, ECU0: CC, ECU0: SENSING
95770, ECU0: LK, 1
95790, ECU0: CC, 1
95800, ECU0: CC, 0
95810, ECU0: LK, 0
95820, ECU0: CC, 1
95830, ECU0: CC, 0
95830, ECU0: LK, 1
95850, ECU0: CC, 1
95750, ECU0: SENSING, 1
95760, ECU0: SENSING, 0
95810, ECU0: SENSING, 1
95820, ECU0: SENSING, 0
95860, ECU0: CC, 0
95870, ECU0: LK, 0
95880, ECU0: CC, 1
95890, ECU0: CC, 0
95890, ECU0: LK, 1
95910, ECU0: CC, 1
95920, ECU0: CC, 0
95930, ECU0: LK, 0
95930, ECU0: SENSING, 1
95940, ECU0: CC, 1
95940, ECU0: SENSING, 0
95950, ECU0: CC, 0
95950, ECU0: LK, 1
95970, ECU0: CC, 1
95980, ECU0: CC, 0
95990, ECU0: LK, 0
96000, ECU0: CC, 1
96010, ECU0: CC, 0
96010, ECU0: LK, 1
96030, ECU0: CC, 1
96040, ECU0: CC, 0
96050, ECU0: LK, 0
96060, ECU0: CC, 1
96070, ECU0: CC, 0
96070, ECU0: LK, 1
96090, ECU0: CC, 1
96100, ECU0: CC, 0
96110, ECU0: LK, 0
96120, ECU0: CC, 1
96130, ECU0: CC, 0
96130, ECU0: LK, 1
96150, ECU0: CC, 1
96160, ECU0: CC, 0
96170, ECU0: LK, 0
96180, ECU0: CC, 1
96050, ECU0: SENSING, 1
96060, ECU0: SENSING, 0
96110, ECU0: SENSING, 1
96120, ECU0: SENSING, 0
96190, ECU0: CC, 0
96190, ECU0: LK, 1
96210, ECU0: CC, 1
96220, ECU0: CC, 0
96230, ECU0: LK, 0
96230, ECU0: SENSING, 1
96240, ECU0: CC, 1
96240, ECU0: SENSING, 0
96250, ECU0: CC, 0
96250, ECU0: LK, 1
96270, ECU0: CC, 1
96280, ECU0: CC, 0
96290, ECU0: LK, 0
96300, ECU0: CC, 1
96310, ECU0: CC, 0
96310, ECU0: LK, 1
96330, ECU0: CC, 1
96340, ECU0: CC, 0
96350, ECU0: LK, 0
96360, ECU0: CC, 1
96370, ECU0: CC, 0
96370, ECU0: LK, 1
96390, ECU0: CC, 1
96400, ECU0: CC, 0
96410, ECU0: LK, 0
96420, ECU0: CC, 1
96430, ECU0: CC, 0
96430, ECU0: LK, 1
96450, ECU0: CC, 1
96460, ECU0: CC, 0
96470, ECU0: LK, 0
96480, ECU0: CC, 1
96350, ECU0: SENSING, 1
96360, ECU0: SENSING, 0
96410, ECU0: SENSING, 1
96420, ECU0: SENSING, 0
96490, ECU0: CC, 0
96490, ECU0: LK, 1
96510, ECU0: CC, 1
96520, ECU0: CC, 0
96530, ECU0: LK, 0
96530, ECU0: SENSING, 1
96540, ECU0: CC, 1
96540, ECU0: SENSING, 0
96550, ECU0: CC, 0
96550, ECU0: LK, 1
96570, ECU0: CC, 1
96580, ECU0: CC, 0
96590, ECU0: LK, 0
96600, ECU0: CC, 1
96610, ECU0: CC, 0
96610, ECU0: LK, 1
96630, ECU0: CC, 1
96640, ECU0: CC, 0
96650, ECU0: LK, 0
96660, ECU0: CC, 1
96670, ECU0: CC, 0
96670, ECU0: LK, 1
96690, ECU0: CC, 1
96700, ECU0: CC, 0
96710, ECU0: LK, 0
96720, ECU0: CC, 1
96730, ECU0: CC, 0
96730, ECU0: LK, 1
96750, ECU0: CC, 1
96760, ECU0: CC, 0
96770, ECU0: LK, 0
96780, ECU0: CC, 1
96650, ECU0: SENSING, 1
96660, ECU0: SENSING, 0
96710, ECU0: SENSING, 1
96720, ECU0: SENSING, 0
96790, ECU0: CC, 0
96790, ECU0: LK, 1
96810, ECU0: CC, 1
96820, ECU0: CC, 0
96830, ECU0: LK, 0
96830, ECU0: SENSING, 1
96840, ECU0: CC, 1
96840, ECU0: SENSING, 0
96850, ECU0: CC, 0
96850, ECU0: LK, 1
96870, ECU0: CC, 1
96880, ECU0: CC, 0
96890, ECU0: LK, 0
96900, ECU0: CC, 1
96910, ECU0: CC, 0
96910, ECU0: LK, 1
96930, ECU0: CC, 1
96940, ECU0: CC, 0
96950, ECU0: LK, 0
96960, ECU0: CC, 1
96970, ECU0: CC, 0
96970, ECU0: LK, 1
96990, ECU0: CC, 1
97000, ECU0: CC, 0
97010, ECU0: LK, 0
97020, ECU0: CC, 1
97030, ECU0: CC, 0
97030, ECU0: LK, 1
97050, ECU0: CC, 1
97060, ECU0: CC, 0
97070, ECU0: LK, 0
97080, ECU0: CC, 1
96950, ECU0: SENSING, 1
96960, ECU0: SENSING, 0
97010, ECU0: SENSING, 1
97020, ECU0: SENSING, 0
97090, ECU0: CC, 0
97090, ECU0: LK, 1
97110, ECU0: CC, 1
97120, ECU0: CC, 0
97130, ECU0: LK, 0
97130, ECU0: SENSING, 1
97140, ECU0: CC, 1
97140, ECU0: SENSING, 0
97150, ECU0: CC, 0
97150, ECU0: LK, 1
97170, ECU0: CC, 1
97180, ECU0: CC, 0
97190, ECU0: LK, 0
97200, ECU0: CC, 1
97210, ECU0: CC, 0
97210, ECU0: LK, 1
97230, ECU0: CC, 1
97240, ECU0: CC, 0
97250, ECU0: LK, 0
97260, ECU0: CC, 1
97270, ECU0: CC, 0
97270, ECU0: LK, 1
97290, ECU0: CC, 1
97300, ECU0: CC, 0
97310, ECU0: LK, 0
97320, ECU0: CC, 1
97330, ECU0: CC, 0
97330, ECU0: LK, 1
97350, ECU0: CC, 1
97360, ECU0: CC, 0
97370, ECU0: LK, 0
97380, ECU0: CC, 1
97250, ECU0: SENSING, 1
97260, ECU0: SENSING, 0
97310, ECU0: SENSING, 1
97320, ECU0: SENSING, 0
97390, ECU0: CC, 0
97390, ECU0: LK, 1
97410, ECU0: CC, 1
97420, ECU0: CC, 0
97430, ECU0: LK, 0
97430, ECU0: SENSING, 1
97440, ECU0: CC, 1
97440, ECU0: SENSING, 0
97450, ECU0: CC, 0
97450, ECU0: LK, 1
97470, ECU0: CC, 1
97480, ECU0: CC, 0
97490, ECU0: LK, 0
97500, ECU0: CC, 1
97510, ECU0: CC, 0
97510, ECU0: LK, 1
97530, ECU0: CC, 1
97540, ECU0: CC, 0
97550, ECU0: LK, 0
97560, ECU0: CC, 1
97570, ECU0: CC, 0
97570, ECU0: LK, 1
97590, ECU0: CC, 1
97600, ECU0: CC, 0
97610, ECU0: LK, 0
97620, ECU0: CC, 1
97630, ECU0: CC, 0
97630, ECU0: LK, 1
97650, ECU0: CC, 1
97660, ECU0: CC, 0
97670, ECU0: LK, 0
97680, ECU0: CC, 1
97550, ECU0: SENSING, 1
97560, ECU0: SENSING, 0
97610, ECU0: SENSING, 1
97620, ECU0: SENSING, 0
97690, ECU0: CC, 0
97690, ECU0: LK, 1
97710, ECU0: CC, 1
97720, ECU0: CC, 0
97730, ECU0: LK, 0
97730, ECU0: SENSING, 1
97740, ECU0: CC, 1
97740, ECU0: SENSING, 0
97750, ECU0: CC, 0
97750, ECU0: LK, 1
97770, ECU0: CC, 1
97780, ECU0: CC, 0
97790, ECU0: LK, 0
97800, ECU0: CC, 1
97810, ECU0: CC, 0
97810, ECU0: LK, 1
97830, ECU0: CC, 1
97840, ECU0: CC, 0
97850, ECU0: LK, 0
97860, ECU0: CC, 1
97870, ECU0: CC, 0
97870, ECU0: LK, 1
97890, ECU0: CC, 1
97900, ECU0: CC, 0
97910, ECU0: LK, 0
97920, ECU0: CC, 1
97930, ECU0: CC, 0
97930, ECU0: LK, 1
97950, ECU0: CC, 1
97960, ECU0: CC, 0
97970, ECU0: LK, 0
97980, ECU0: CC, 1
97850, ECU0: SENSING, 1
97860, ECU0: SENSING, 0
97910, ECU0: SENSING, 1
97920, ECU0: SENSING, 0
97990, ECU0: CC, 0
97990, ECU0: LK, 1
98010, ECU0: CC, 1
98020, ECU0: CC, 0
98030, ECU0: LK, 0
98030, ECU0: SENSING, 1
98040, ECU0: CC, 1
98040, ECU0: SENSING, 0
98050, ECU0: CC, 0
98050, ECU0: LK, 1
98070, ECU0: CC, 1
98080, ECU0: CC, 0
98090, ECU0: LK, 0
98100, ECU0: CC, 1
98110, ECU0: CC, 0
98110, ECU0: LK, 1
98130, ECU0: CC, 1
98140, ECU0: CC, 0
98150, ECU0: LK, 0
98160, ECU0: CC, 1
98170, ECU0: CC, 0
98170, ECU0: LK, 1
98190, ECU0: CC, 1
98200, ECU0: CC, 0
98210, ECU0: LK, 0
98220, ECU0: CC, 1
98230, ECU0: CC, 0
98230, ECU0: LK, 1
98250, ECU0: CC, 1
98260, ECU0: CC, 0
98270, ECU0: LK, 0
98280, ECU0: CC, 1
98150, ECU0: SENSING, 1
98160, ECU0: SENSING, 0
98210, ECU0: SENSING, 1
98220, ECU0: SENSING, 0
98290, ECU0: CC, 0
98290, ECU0: LK, 1
98310, ECU0: CC, 1
98320, ECU0: CC, 0
98330, ECU0: LK, 0
98330, ECU0: SENSING, 1
98340, ECU0: CC, 1
98340, ECU0: SENSING, 0
98350, ECU0: CC, 0
98350, ECU0: LK, 1
98370, ECU0: CC, 1
98380, ECU0: CC, 0
98390, ECU0: LK, 0
98400, ECU0: CC, 1
98410, ECU0: CC, 0
98410, ECU0: LK, 1
98430, ECU0: CC, 1
98440, ECU0: CC, 0
98450, ECU0: LK, 0
98460, ECU0: CC, 1
98470, ECU0: CC, 0
98470, ECU0: LK, 1
98490, ECU0: CC, 1
98500, ECU0: CC, 0
98510, ECU0: LK, 0
98520, ECU0: CC, 1
98530, ECU0: CC, 0
98530, ECU0: LK, 1
98550, ECU0: CC, 1
98560, ECU0: CC, 0
98570, ECU0: LK, 0
98580, ECU0: CC, 1
98450, ECU0: SENSING, 1
98460, ECU0: SENSING, 0
98510, ECU0: SENSING, 1
98520, ECU0: SENSING, 0
98590, ECU0: CC, 0
98590, ECU0: LK, 1
98610, ECU0: CC, 1
98620, ECU0: CC, 0
98630, ECU0: LK, 0
98630, ECU0: SENSING, 1
98640, ECU0: CC, 1
98640, ECU0: SENSING, 0
98650, ECU0: CC, 0
98650, ECU0: LK, 1
98670, ECU0: CC, 1
98680, ECU0: CC, 0
98690, ECU0: LK, 0
98700, ECU0: CC, 1
98710, ECU0: CC, 0
98710, ECU0: LK, 1
98730, ECU0: CC, 1
98740, ECU0: CC, 0
98750, ECU0: LK, 0
98760, ECU0: CC, 1
98770, ECU0: CC, 0
98770, ECU0: LK, 1
98790, ECU0: CC, 1
98800, ECU0: CC, 0
98810, ECU0: LK, 0
98820, ECU0: CC, 1
98830, ECU0: CC, 0
98830, ECU0: LK, 1
98850, ECU0: CC, 1
98860, ECU0: CC, 0
98870, ECU0: LK, 0
98880, ECU0: CC, 1
98750, ECU0: SENSING, 1
98760, ECU0: SENSING, 0
98810, ECU0: SENSING, 1
98820, ECU0: SENSING, 0
98890, ECU0: CC, 0
98890, ECU0: LK, 1
98910, ECU0: CC, 1
98920, ECU0: CC, 0
98930, ECU0: LK, 0
98930, ECU0: SENSING, 1
98940, ECU0: CC, 1
98940, ECU0: SENSING, 0
98950, ECU0: CC, 0
98950, ECU0: LK, 1
98970, ECU0: CC, 1
98980, ECU0: CC, 0
98990, ECU0: LK, 0
99000, ECU0: CC, 1
99010, ECU0: CC, 0
99010, ECU0: LK, 1
99030, ECU0: CC, 1
99040, ECU0: CC, 0
99050, ECU0: LK, 0
99060, ECU0: CC, 1
99070, ECU0: CC, 0
99070, ECU0: LK, 1
99090, ECU0: CC, 1
99100, ECU0: CC, 0
99110, ECU0: LK, 0
99120, ECU0: CC, 1
99130, ECU0: CC, 0
99130, ECU0: LK, 1
99150, ECU0: CC, 1
99160, ECU0: CC, 0
99170, ECU0: LK, 0
99180, ECU0: CC, 1
99050, ECU0: SENSING, 1
99060, ECU0: SENSING, 0
99110, ECU0: SENSING, 1
99120, ECU0: SENSING, 0
99190, ECU0: CC, 0
99190, ECU0: LK, 1
99210, ECU0: CC, 1
99220, ECU0: CC, 0
99230, ECU0: LK, 0
99230, ECU0: SENSING, 1
99240, ECU0: CC, 1
99240, ECU0: SENSING, 0
99250, ECU0: CC, 0
99250, ECU0: LK, 1
99270, ECU0: CC, 1
99280, ECU0: CC, 0
99290, ECU0: LK, 0
99300, ECU0: CC, 1
99310, ECU0: CC, 0
99310, ECU0: LK, 1
99330, ECU0: CC, 1
99340, ECU0: CC, 0
99350, ECU0: LK, 0
99360, ECU0: CC, 1
99370, ECU0: CC, 0
99370, ECU0: LK, 1
99390, ECU0: CC, 1
99400, ECU0: CC, 0
99410, ECU0: LK, 0
99420, ECU0: CC, 1
99430, ECU0: CC, 0
99430, ECU0: LK, 1
99450, ECU0: CC, 1
99460, ECU0: CC, 0
99470, ECU0: LK, 0
99480, ECU0: CC, 1
99350, ECU0: SENSING, 1
99360, ECU0: SENSING, 0
99410, ECU0: SENSING, 1
99420, ECU0: SENSING, 0
99490, ECU0: CC, 0
99490, ECU0: LK, 1
99510, ECU0: CC, 1
99520, ECU0: CC, 0
99530, ECU0: LK, 0
99530, ECU0: SENSING, 1
99540, ECU0: CC, 1
99540, ECU0: SENSING, 0
99550, ECU0: CC, 0
99550, ECU0: LK, 1
99570, ECU0: CC, 1
99580, ECU0: CC, 0
99590, ECU0: LK, 0
99600, ECU0: CC, 1
99610, ECU0: CC, 0
99610, ECU0: LK, 1
99630, ECU0: CC, 1
99640, ECU0: CC, 0
99650, ECU0: LK, 0
99650, ECU0: SENSING, 1
99660, ECU0: CC, 1
99660, ECU0: SENSING, 0
99670, ECU0: CC, 0
99670, ECU0: LK, 1
99690, ECU0: CC, 1
99700, ECU0: CC, 0
99710, ECU0: LK, 0
99710, ECU0: SENSING, 1
99720, ECU0: CC, 1
99720, ECU0: SENSING, 0
99730, ECU0: CC, 0
99730, ECU0: LK, 1
99750, ECU0: CC, 1
99760, ECU0: CC, 0
99770, ECU0: LK, 0
99780, ECU0: CC, 1
99790, ECU0: CC, 0
99790, ECU0: LK, 1
99810, ECU0: CC, 1
99820, ECU0: CC, 0
99830, ECU0: LK, 0
99830, ECU0: SENSING, 1
99840, ECU0: CC, 1
99840, ECU0: SENSING, 0
99850, ECU0: CC, 0
99850, ECU0: LK, 1
99870, ECU0: CC, 1
99880, ECU0: CC, 0
99890, ECU0: LK, 0
99900, ECU0: CC, 1
99910, ECU0: CC, 0
99910, ECU0: LK, 1
99930, ECU0: CC, 1
99940, ECU0: CC, 0
99950, ECU0: LK, 0
99960, ECU0: CC, 1
99970, ECU0: CC, 0
99970, ECU0: LK, 1
99990, ECU0: CC, 1
100000, ECU0: CC, 0
100010, ECU0: LK, 0
100020, ECU0: CC, 1
100030, ECU0: CC, 0
100030, ECU0: LK, 1
100050, ECU0: CC, 1
100060, ECU0: CC, 0
100070, ECU0: LK, 0
100080, ECU0: CC, 1
99950, ECU0: SENSING, 1
99960, ECU0: SENSING, 0
100010, ECU0: SENSING, 1
100020, ECU0: SENSING, 0
100090, ECU0: CC, 0
100090, ECU0: LK, 1
100110, ECU0: CC, 1
100120, ECU0: CC, 0
100130, ECU0: LK, 0
100130, ECU0: SENSING, 1
100140, ECU0: CC, 1
100140, ECU0: SENSING, 0
100150, ECU0: CC, 0
100150, ECU0: LK, 1
100170, ECU0: CC, 1
100180, ECU0: CC, 0
100190, ECU0: LK, 0
100200, ECU0: CC, 1
100210, ECU0: CC, 0
100210, ECU0: LK, 1
100230, ECU0: CC, 1
100240, ECU0: CC, 0
100250, ECU0: LK, 0
100260, ECU0: CC, 1
100270, ECU0: CC, 0
100270, ECU0: LK, 1
100290, ECU0: CC, 1
100300, ECU0: CC, 0
100310, ECU0: LK, 0
100320, ECU0: CC, 1
100330, ECU0: CC, 0
100330, ECU0: LK, 1
100350, ECU0: CC, 1
100360, ECU0: CC, 0
100370, ECU0: LK, 0
100380, ECU0: CC, 1
100250, ECU0: SENSING, 1
100260, ECU0: SENSING, 0
100310, ECU0: SENSING, 1
100320, ECU0: SENSING, 0
100390, ECU0: CC, 0
100390, ECU0: LK, 1
100410, ECU0: CC, 1
100420, ECU0: CC, 0
100430, ECU0: LK, 0
100430, ECU0: SENSING, 1
100440, ECU0: CC, 1
100440, ECU0: SENSING, 0
100450, ECU0: CC, 0
100450, ECU0: LK, 1
100470, ECU0: CC, 1
100480, ECU0: CC, 0
100490, ECU0: LK, 0
100500, ECU0: CC, 1
100510, ECU0: CC, 0
100510, ECU0: LK, 1
100530, ECU0: CC, 1
100540, ECU0: CC, 0
100550, ECU0: LK, 0
100560, ECU0: CC, 1
100570, ECU0: CC, 0
100570, ECU0: LK, 1
100590, ECU0: CC, 1
100600, ECU0: CC, 0
100610, ECU0: LK, 0
100620, ECU0: CC, 1
100630, ECU0: CC, 0
100630, ECU0: LK, 1
100650, ECU0: CC, 1
100660, ECU0: CC, 0
100670, ECU0: LK, 0
100680, ECU0: CC, 1
100550, ECU0: SENSING, 1
100560, ECU0: SENSING, 0
100610, ECU0: SENSING, 1
100620, ECU0: SENSING, 0
100690, ECU0: CC, 0
100690, ECU0: LK, 1
100710, ECU0: CC, 1
100720, ECU0: CC, 0
100730, ECU0: LK, 0
100730, ECU0: SENSING, 1
100740, ECU0: CC, 1
100740, ECU0: SENSING, 0
100750, ECU0: CC, 0
100750, ECU0: LK, 1
100770, ECU0: CC, 1
100780, ECU0: CC, 0
100790, ECU0: LK, 0
100800, ECU0: CC, 1
100810, ECU0: CC, 0
100810, ECU0: LK, 1
100830, ECU0: CC, 1
100840, ECU0: CC, 0
100850, ECU0: LK, 0
100860, ECU0: CC, 1
100870, ECU0: CC, 0
100870, ECU0: LK, 1
100890, ECU0: CC, 1
100900, ECU0: CC, 0
100910, ECU0: LK, 0
100920, ECU0: CC, 1
100930, ECU0: CC, 0
100930, ECU0: LK, 1
100950, ECU0: CC, 1
100960, ECU0: CC, 0
100970, ECU0: LK, 0
100980, ECU0: CC, 1
100850, ECU0: SENSING, 1
100860, ECU0: SENSING, 0
100910, ECU0: SENSING, 1
100920, ECU0: SENSING, 0
100990, ECU0: CC, 0
100990, ECU0: LK, 1
101010, ECU0: CC, 1
101020, ECU0: CC, 0
101030, ECU0: LK, 0
101030, ECU0: SENSING, 1
101040, ECU0: CC, 1
101040, ECU0: SENSING, 0
101050, ECU0: CC, 0
101050, ECU0: LK, 1
101070, ECU0: CC, 1
101080, ECU0: CC, 0
101090, ECU0: LK, 0
101100, ECU0: CC, 1
101110, ECU0: CC, 0
101110, ECU0: LK, 1
101130, ECU0: CC, 1
101140, ECU0: CC, 0
101150, ECU0: LK, 0
101160, ECU0: CC, 1
101170, ECU0: CC, 0
101170, ECU0: LK, 1
101190, ECU0: CC, 1
101200, ECU0: CC, 0
101210, ECU0: LK, 0
101220, ECU0: CC, 1
101230, ECU0: CC, 0
101230, ECU0: LK, 1
101250, ECU0: CC, 1
101260, ECU0: CC, 0
101270, ECU0: LK, 0
101280, ECU0: CC, 1
101150, ECU0: SENSING, 1
101160, ECU0: SENSING, 0
101210, ECU0: SENSING, 1
101220, ECU0: SENSING, 0
101290, ECU0: CC, 0
101290, ECU0: LK, 1
101310, ECU0: CC, 1
101320, ECU0: CC, 0
101330, ECU0: LK, 0
101330, ECU0: SENSING, 1
101340, ECU0: CC, 1
101340, ECU0: SENSING, 0
101350, ECU0: CC, 0
101350, ECU0: LK, 1
101370, ECU0: CC, 1
101380, ECU0: CC, 0
101390, ECU0: LK, 0
101400, ECU0: CC, 1
101410, ECU0: CC, 0
101410, ECU0: LK, 1
101430, ECU0: CC, 1
101440, ECU0: CC, 0
101450, ECU0: LK, 0
101460, ECU0: CC, 1
101470, ECU0: CC, 0
101470, ECU0: LK, 1
101490, ECU0: CC, 1
101500, ECU0: CC, 0
101510, ECU0: LK, 0
101520, ECU0: CC, 1
101530, ECU0: CC, 0
101530, ECU0: LK, 1
101550, ECU0: CC, 1
101560, ECU0: CC, 0
101570, ECU0: LK, 0
101580, ECU0: CC, 1
101450, ECU0: SENSING, 1
101460, ECU0: SENSING, 0
101510, ECU0: SENSING, 1
101520, ECU0: SENSING, 0
101590, ECU0: CC, 0
101590, ECU0: LK, 1
101610, ECU0: CC, 1
101620, ECU0: CC, 0
101630, ECU0: LK, 0
101630, ECU0: SENSING, 1
101640, ECU0: CC, 1
101640, ECU0: SENSING, 0
101650, ECU0: CC, 0
101650, ECU0: LK, 1
101670, ECU0: CC, 1
101680, ECU0: CC, 0
101690, ECU0: LK, 0
101700, ECU0: CC, 1
101710, ECU0: CC, 0
101710, ECU0: LK, 1
101730, ECU0: CC, 1
101740, ECU0: CC, 0
101750, ECU0: LK, 0
101760, ECU0: CC, 1
101770, ECU0: CC, 0
101770, ECU0: LK, 1
101790, ECU0: CC, 1
101800, ECU0: CC, 0
101810, ECU0: LK, 0
101820, ECU0: CC, 1
101830, ECU0: CC, 0
101830, ECU0: LK, 1
101850, ECU0: CC, 1
101860, ECU0: CC, 0
101870, ECU0: LK, 0
101880, ECU0: CC, 1
101750, ECU0: SENSING, 1
101760, ECU0: SENSING, 0
101810, ECU0: SENSING, 1
101820, ECU0: SENSING, 0
101890, ECU0: CC, 0
101890, ECU0: LK, 1
101910, ECU0: CC, 1
101920, ECU0: CC, 0
101930, ECU0: LK, 0
101930, ECU0: SENSING, 1
101940, ECU0: CC, 1
101940, ECU0: SENSING, 0
101950, ECU0: CC, 0
101950, ECU0: LK, 1
101970, ECU0: CC, 1
101980, ECU0: CC, 0
101990, ECU0: LK, 0
102000, ECU0: CC, 1
102010, ECU0: CC, 0
102010, ECU0: LK, 1
102030, ECU0: CC, 1
102040, ECU0: CC, 0
102050, ECU0: LK, 0
102060, ECU0: CC, 1
102070, ECU0: CC, 0
102070, ECU0: LK, 1
102090, ECU0: CC, 1
102100, ECU0: CC, 0
102110, ECU0: LK, 0
102120, ECU0: CC, 1
102130, ECU0: CC, 0
102130, ECU0: LK, 1
102150, ECU0: CC, 1
102160, ECU0: CC, 0
102170, ECU0: LK, 0
102180, ECU0: CC, 1
102050, ECU0: SENSING, 1
102060, ECU0: SENSING, 0
102110, ECU0: SENSING, 1
102120, ECU0: SENSING, 0
102190, ECU0: CC, 0
102190, ECU0: LK, 1
102210, ECU0: CC, 1
102220, ECU0: CC, 0
102230, ECU0: LK, 0
102230, ECU0: SENSING, 1
102240, ECU0: CC, 1
102240, ECU0: SENSING, 0
102250, ECU0: CC, 0
102250, ECU0: LK, 1
102270, ECU0: CC, 1
102280, ECU0: CC, 0
102290, ECU0: LK, 0
102300, ECU0: CC, 1
102310, ECU0: CC, 0
102310, ECU0: LK, 1
102330, ECU0: CC, 1
102340, ECU0: CC, 0
102350, ECU0: LK, 0
102360, ECU0: CC, 1
102370, ECU0: CC, 0
102370, ECU0: LK, 1
102390, ECU0: CC, 1
102400, ECU0: CC, 0
102410, ECU0: LK, 0
102420, ECU0: CC, 1
102430, ECU0: CC, 0
102430, ECU0: LK, 1
102450, ECU0: CC, 1
102460, ECU0: CC, 0
102470, ECU0: LK, 0
102480, ECU0: CC, 1
102350, ECU0: SENSING, 1
102360, ECU0: SENSING, 0
102410, ECU0: SENSING, 1
102420, ECU0: SENSING, 0
102490, ECU0: CC, 0
102490, ECU0: LK, 1
102510, ECU0: CC, 1
102520, ECU0: CC, 0
102530, ECU0: LK, 0
102530, ECU0: SENSING, 1
102540, ECU0: CC, 1
102540, ECU0: SENSING, 0
102550, ECU0: CC, 0
102550, ECU0: LK, 1
102570, ECU0: CC, 1
102580, ECU0: CC, 0
102590, ECU0: LK, 0
102600, ECU0: CC, 1
102610, ECU0: CC, 0
102610, ECU0: LK, 1
102630, ECU0: CC, 1
102640, ECU0: CC, 0
102650, ECU0: LK, 0
102660, ECU0: CC, 1
102670, ECU0: CC, 0
102670, ECU0: LK, 1
102690, ECU0: CC, 1
102700, ECU0: CC, 0
102710, ECU0: LK, 0
102720, ECU0: CC, 1
102730, ECU0: CC, 0
102730, ECU0: LK, 1
102750, ECU0: CC, 1
102760, ECU0: CC, 0
102770, ECU0: LK, 0
102780, ECU0: CC, 1
102650, ECU0: SENSING, 1
102660, ECU0: SENSING, 0
102710, ECU0: SENSING, 1
102720, ECU0: SENSING, 0
102790, ECU0: CC, 0
102790, ECU0: LK, 1
102810, ECU0: CC, 1
102820, ECU0: CC, 0
102830, ECU0: LK, 0
102830, ECU0: SENSING, 1
102840, ECU0: CC, 1
102840, ECU0: SENSING, 0
102850, ECU0: CC, 0
102850, ECU0: LK, 1
102870, ECU0: CC, 1
102880, ECU0: CC, 0
102890, ECU0: LK, 0
102900, ECU0: CC, 1
102910, ECU0: CC, 0
102910, ECU0: LK, 1
102930, ECU0: CC, 1
102940, ECU0: CC, 0
102950, ECU0: LK, 0
102960, ECU0: CC, 1
102970, ECU0: CC, 0
102970, ECU0: LK, 1
102990, ECU0: CC, 1
103000, ECU0: CC, 0
103010, ECU0: LK, 0
103020, ECU0: CC, 1
103030, ECU0: CC, 0
103030, ECU0: LK, 1
103050, ECU0: CC, 1
103060, ECU0: CC, 0
103070, ECU0: LK, 0
103080, ECU0: CC, 1
102950, ECU0: SENSING, 1
102960, ECU0: SENSING, 0
103010, ECU0: SENSING, 1
103020, ECU0: SENSING, 0
103090, ECU0: CC, 0
103090, ECU0: LK, 1
103110, ECU0: CC, 1
103120, ECU0: CC, 0
103130, ECU0: LK, 0
103130, ECU0: SENSING, 1
103140, ECU0: CC, 1
103140, ECU0: SENSING, 0
103150, ECU0: CC, 0
103150, ECU0: LK, 1
103170, ECU0: CC, 1
103180, ECU0: CC, 0
103190, ECU0: LK, 0
103200, ECU0: CC, 1
103210, ECU0: CC, 0
103210, ECU0: LK, 1
103230, ECU0: CC, 1
103240, ECU0: CC, 0
103250, ECU0: LK, 0
103260, ECU0: CC, 1
103270, ECU0: CC, 0
103270, ECU0: LK, 1
103290, ECU0: CC, 1
103300, ECU0: CC, 0
103310, ECU0: LK, 0
103320, ECU0: CC, 1
103330, ECU0: CC, 0
103330, ECU0: LK, 1
103350, ECU0: CC, 1
103360, ECU0: CC, 0
103370, ECU0: LK, 0
103380, ECU0: CC, 1
103250, ECU0: SENSING, 1
103260, ECU0: SENSING, 0
103310, ECU0: SENSING, 1
103320, ECU0: SENSING, 0
103390, ECU0: CC, 0
103390, ECU0: LK, 1
103410, ECU0: CC, 1
103420, ECU0: CC, 0
103430, ECU0: LK, 0
103430, ECU0: SENSING, 1
103440, ECU0: CC, 1
103440, ECU0: SENSING, 0
103450, ECU0: CC, 0
103450, ECU0: LK, 1
103470, ECU0: CC, 1
103480, ECU0: CC, 0
103490, ECU0: LK, 0
103500, ECU0: CC, 1
103510, ECU0: CC, 0
103510, ECU0: LK, 1
103530, ECU0: CC, 1
103540, ECU0: CC, 0
103550, ECU0: LK, 0
103560, ECU0: CC, 1
103570, ECU0: CC, 0
103570, ECU0: LK, 1
103590, ECU0: CC, 1
103600, ECU0: CC, 0
103610, ECU0: LK, 0
103620, ECU0: CC, 1
103630, ECU0: CC, 0
103630, ECU0: LK, 1
103650, ECU0: CC, 1
103660, ECU0: CC, 0
103670, ECU0: LK, 0
103680, ECU0: CC, 1
103550, ECU0: SENSING, 1
103560, ECU0: SENSING, 0
103610, ECU0: SENSING, 1
103620, ECU0: SENSING, 0
103690, ECU0: CC, 0
103690, ECU0: LK, 1
103710, ECU0: CC, 1
103720, ECU0: CC, 0
103730, ECU0: LK, 0
103730, ECU0: SENSING, 1
103740, ECU0: CC, 1
103740, ECU0: SENSING, 0
103750, ECU0: CC, 0
103750, ECU0: LK, 1
103770, ECU0: CC, 1
103780, ECU0: CC, 0
103790, ECU0: LK, 0
103800, ECU0: CC, 1
103810, ECU0: CC, 0
103810, ECU0: LK, 1
103830, ECU0: CC, 1
103840, ECU0: CC, 0
103850, ECU0: LK, 0
103860, ECU0: CC, 1
103870, ECU0: CC, 0
103870, ECU0: LK, 1
103890, ECU0: CC, 1
103900, ECU0: CC, 0
